window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue
3,Boost,30,53.125,25.485000,27.64,77.8,0.000000000006
3,Boost,18,71.875,48.135000,23.74,77.4,0.000000000006
3,Boost,29,54.6875,30.567500,24.12,77.4,0.000000000006
3,Boost,27,57.8125,34.412500,23.4,77.8,0.000000000006
3,Boost,30,53.125,21.615000,31.51,77,0.000000000006
3,Boost,29,54.6875,29.517500,25.17,77.4,0.000000000006
3,Boost,29,54.6875,29.517500,25.17,77.4,0.000000000006
3,Boost,35,45.3125,21.772500,23.54,77.4,0.000000000006
3,Boost,33,48.4375,23.667500,24.77,77.4,0.000000000006
3,Boost,27,57.8125,27.042500,30.77,77.4,0.000000000006
3,Boost,32,50.0,24.520000,25.48,77.4,0.000000000006
3,Boost,32,50.0,24.520000,25.48,77.4,0.000000000006
3,Boost,25,60.9375,36.507500,24.43,76.3,0.000000000006
3,Boost,26,59.375,34.325000,25.05,77.4,0.000000000006
3,Boost,29,54.6875,31.017500,23.67,77.8,0.000000000006
3,Boost,30,53.125,24.015000,29.11,77.4,0.000000000006
3,Boost,36,43.75,13.120000,30.63,77.4,0.000000000006
3,Boost,27,57.8125,34.052500,23.76,77.4,0.000000000006
3,Boost,29,54.6875,30.967500,23.72,77.4,0.000000000006
3,Boost,27,57.8125,26.652500,31.16,77.8,0.000000000006
3,Boost,33,48.4375,25.237500,23.2,77.4,0.000000000006
3,Boost,25,60.9375,34.737500,26.2,77.4,0.000000000006
3,Boost,26,59.375,30.655000,28.72,77,0.000000000006
3,Boost,28,56.25,32.690000,23.56,77.4,0.000000000006
3,Boost,29,54.6875,29.897500,24.79,77.4,0.000000000006
3,Boost,27,57.8125,34.702500,23.11,77.4,0.000000000006
3,Boost,26,59.375,24.445000,34.93,77.4,0.000000000006
3,Boost,26,59.375,24.445000,34.93,77.4,0.000000000006
3,Boost,27,57.8125,35.412500,22.4,77.4,0.000000000006
3,Boost,32,50.0,25.340000,24.66,77.4,0.000000000006
3,Boost,27,57.8125,33.152500,24.66,77.4,0.000000000006
3,Boost,24,62.5,40.370000,22.13,77.4,0.000000000007
3,Boost,27,57.8125,33.652500,24.16,77.4,0.000000000007
3,Boost,27,57.8125,33.652500,24.16,77.4,0.000000000007
3,Boost,27,57.8125,33.652500,24.16,77.4,0.000000000007
3,Boost,29,54.6875,32.657500,22.03,77.4,0.000000000007
3,Boost,28,56.25,31.610000,24.64,77.4,0.000000000007
3,Boost,28,56.25,29.050000,27.2,77.4,0.000000000007
3,Boost,30,53.125,27.555000,25.57,77.4,0.000000000007
3,Boost,26,59.375,34.235000,25.14,77.4,0.000000000007
3,Boost,19,70.3125,43.922500,26.39,77.4,0.000000000007
3,Boost,27,57.8125,33.332500,24.48,77.4,0.000000000007
3,Boost,21,67.1875,46.627500,20.56,77.4,0.000000000007
3,Boost,26,59.375,37.845000,21.53,77.4,0.000000000007
3,Boost,32,50.0,20.260000,29.74,77,0.000000000007
3,Boost,24,62.5,38.260000,24.24,77.4,0.000000000007
3,Boost,28,56.25,32.830000,23.42,77.4,0.000000000007
3,Boost,31,51.5625,25.712500,25.85,77.4,0.000000000007
3,Boost,29,54.6875,30.147500,24.54,77.4,0.000000000007
3,Boost,32,50.0,26.920000,23.08,77.4,0.000000000007
3,Boost,34,46.875,23.295000,23.58,77,0.000000000007
3,Boost,29,54.6875,32.537500,22.15,77.4,0.000000000007
3,Boost,26,59.375,36.605000,22.77,77.4,0.000000000007
3,Boost,32,50.0,26.260000,23.74,77.4,0.000000000007
3,Boost,28,56.25,25.120000,31.13,77.4,0.000000000007
3,Boost,26,59.375,28.685000,30.69,77.4,0.000000000007
3,Boost,34,46.875,9.505000,37.37,77.4,0.000000000007
3,Boost,24,62.5,38.100000,24.4,77.4,0.000000000007
3,Boost,33,48.4375,17.667500,30.77,77.4,0.000000000007
3,Boost,33,48.4375,17.667500,30.77,77.4,0.000000000007
3,Boost,34,46.875,23.645000,23.23,78.2,0.000000000007
3,Boost,26,59.375,32.695000,26.68,77.4,0.000000000007
3,Boost,30,53.125,23.755000,29.37,77.4,0.000000000007
3,Boost,28,56.25,32.250000,24,77.4,0.000000000007
3,Boost,23,64.0625,40.162500,23.9,77.4,0.000000000007
3,Boost,26,59.375,36.215000,23.16,77.4,0.000000000007
3,Boost,26,59.375,34.945000,24.43,77.4,0.000000000007
3,Boost,26,59.375,34.665000,24.71,77,0.000000000007
3,Boost,26,59.375,34.665000,24.71,77,0.000000000007
3,Boost,24,62.5,39.840000,22.66,77,0.000000000007
3,Boost,20,68.75,45.940000,22.81,77.4,0.000000000007
3,Boost,20,68.75,47.460000,21.29,77.4,0.000000000007
3,Boost,28,56.25,30.820000,25.43,77,0.000000000007
3,Boost,27,57.8125,31.492500,26.32,77.4,0.000000000007
3,Boost,27,57.8125,31.492500,26.32,77.4,0.000000000007
3,Boost,33,48.4375,22.727500,25.71,77.4,0.000000000007
3,Boost,26,59.375,32.215000,27.16,77.4,0.000000000007
3,Boost,22,65.625,40.695000,24.93,77.4,0.000000000007
3,Boost,24,62.5,35.030000,27.47,77.4,0.000000000007
3,Boost,27,57.8125,34.032500,23.78,77.4,0.000000000007
3,Boost,27,57.8125,34.032500,23.78,77.4,0.000000000007
3,Boost,29,54.6875,30.507500,24.18,77.4,0.000000000007
3,Boost,32,50.0,25.600000,24.4,77.4,0.000000000007
3,Boost,29,54.6875,30.947500,23.74,77.4,0.000000000007
3,Boost,29,54.6875,25.737500,28.95,77.4,0.000000000007
3,Boost,30,53.125,29.195000,23.93,77,0.000000000007
3,Boost,30,53.125,29.465000,23.66,77.4,0.000000000007
3,Boost,22,65.625,43.035000,22.59,77,0.000000000007
3,Boost,29,54.6875,27.127500,27.56,75.5,0.000000000007
3,Boost,29,54.6875,27.127500,27.56,75.5,0.000000000007
3,Boost,25,60.9375,37.827500,23.11,77.4,0.000000000007
3,Boost,27,57.8125,28.082500,29.73,76.6,0.000000000007
3,Boost,29,54.6875,29.077500,25.61,77.4,0.000000000007
3,Boost,30,53.125,30.185000,22.94,77.4,0.000000000007
3,Boost,30,53.125,28.125000,25,77.4,0.000000000007
3,Boost,30,53.125,29.465000,23.66,77,0.000000000007
3,Boost,28,56.25,33.210000,23.04,77.4,0.000000000007
3,Boost,25,60.9375,38.697500,22.24,77.4,0.000000000007
3,Boost,20,68.75,41.240000,27.51,77,0.000000000007
3,Boost,30,53.125,20.665000,32.46,77.4,0.000000000007
3,Boost,30,53.125,29.125000,24,77.4,0.000000000007
3,Boost,26,59.375,36.205000,23.17,77,0.000000000007
3,Boost,26,59.375,30.675000,28.7,75.1,0.000000000007
3,Boost,24,62.5,32.890000,29.61,77.4,0.000000000007
3,Boost,28,56.25,32.530000,23.72,77,0.000000000007
3,Boost,30,53.125,22.425000,30.7,77.4,0.000000000007
3,Boost,25,60.9375,36.377500,24.56,77.4,0.000000000007
3,Boost,24,62.5,40.420000,22.08,77.4,0.000000000007
3,Boost,29,54.6875,28.447500,26.24,77.4,0.000000000007
3,Boost,28,56.25,31.890000,24.36,77.4,0.000000000007
3,Boost,24,62.5,32.040000,30.46,74.3,0.000000000007
3,Boost,23,64.0625,41.502500,22.56,77.4,0.000000000007
3,Boost,29,54.6875,30.037500,24.65,77,0.000000000007
3,Boost,29,54.6875,30.037500,24.65,77,0.000000000007
3,Boost,24,62.5,29.750000,32.75,75.5,0.000000000007
3,Boost,30,53.125,23.075000,30.05,77,0.000000000007
3,Boost,23,64.0625,32.202500,31.86,77.4,0.000000000007
3,Boost,34,46.875,23.015000,23.86,77.4,0.000000000007
3,Boost,28,56.25,32.020000,24.23,77.4,0.000000000007
3,Boost,19,70.3125,33.042500,37.27,77.8,0.000000000007
3,Boost,25,60.9375,37.547500,23.39,77.4,0.000000000007
3,Boost,25,60.9375,36.487500,24.45,77.4,0.000000000007
3,Boost,27,57.8125,34.642500,23.17,77.4,0.000000000007
3,Boost,25,60.9375,37.087500,23.85,77.4,0.000000000007
3,Boost,31,51.5625,24.182500,27.38,77.4,0.000000000007
3,Boost,31,51.5625,25.952500,25.61,77.4,0.000000000007
3,Boost,24,62.5,38.450000,24.05,77.4,0.000000000007
3,Boost,32,50.0,17.630000,32.37,74.7,0.000000000007
3,Boost,22,65.625,43.985000,21.64,77.4,0.000000000007
3,Boost,25,60.9375,31.997500,28.94,77.4,0.000000000007
3,Boost,32,50.0,22.470000,27.53,75.9,0.000000000007
3,Boost,27,57.8125,25.492500,32.32,77.4,0.000000000007
3,Boost,27,57.8125,28.212500,29.6,77.4,0.000000000007
3,Boost,31,51.5625,29.142500,22.42,77,0.000000000007
3,Boost,29,54.6875,26.117500,28.57,77.4,0.000000000007
3,Boost,28,56.25,25.550000,30.7,77.4,0.000000000007
3,Boost,35,45.3125,21.522500,23.79,77,0.000000000007
3,Boost,35,45.3125,21.522500,23.79,77,0.000000000007
3,Boost,35,45.3125,21.522500,23.79,77,0.000000000007
3,Boost,35,45.3125,21.522500,23.79,77,0.000000000007
3,Boost,32,50.0,23.710000,26.29,77.4,0.000000000007
3,Boost,32,50.0,24.700000,25.3,77,0.000000000007
3,Boost,27,57.8125,32.922500,24.89,77.4,0.000000000007
3,Boost,23,64.0625,37.422500,26.64,77,0.000000000007
3,Boost,32,50.0,21.950000,28.05,75.1,0.000000000007
3,Boost,31,51.5625,28.642500,22.92,77.4,0.000000000007
3,Boost,25,60.9375,29.917500,31.02,77.4,0.000000000007
3,Boost,22,65.625,42.355000,23.27,77,0.000000000007
3,Boost,26,59.375,35.475000,23.9,77.4,0.000000000007
3,Boost,35,45.3125,23.212500,22.1,77.4,0.000000000007
3,Boost,35,45.3125,23.212500,22.1,77.4,0.000000000007
3,Boost,33,48.4375,18.037500,30.4,77,0.000000000007
3,Boost,32,50.0,16.190000,33.81,75.1,0.000000000007
3,Boost,29,54.6875,32.137500,22.55,77.4,0.000000000007
3,Boost,34,46.875,19.835000,27.04,77.4,0.000000000007
3,Boost,28,56.25,25.990000,30.26,77.4,0.000000000007
3,Boost,30,53.125,29.955000,23.17,77.4,0.000000000007
3,Boost,26,59.375,28.465000,30.91,73.9,0.000000000007
3,Boost,31,51.5625,29.672500,21.89,77,0.000000000007
3,Boost,31,51.5625,29.672500,21.89,77,0.000000000007
3,Boost,28,56.25,34.760000,21.49,77,0.000000000008
3,Boost,25,60.9375,28.617500,32.32,77.4,0.000000000008
3,Boost,24,62.5,34.060000,28.44,75.9,0.000000000008
3,Boost,31,51.5625,22.712500,28.85,74.3,0.000000000008
3,Boost,28,56.25,33.030000,23.22,77.4,0.000000000008
3,Boost,29,54.6875,30.977500,23.71,77.4,0.000000000008
3,Boost,29,54.6875,30.977500,23.71,77.4,0.000000000008
3,Boost,31,51.5625,27.052500,24.51,77.4,0.000000000008
3,Boost,26,59.375,37.025000,22.35,77.4,0.000000000008
3,Boost,25,60.9375,33.627500,27.31,77.4,0.000000000008
3,Boost,25,60.9375,37.027500,23.91,77,0.000000000008
3,Boost,30,53.125,26.545000,26.58,77.4,0.000000000008
3,Boost,26,59.375,29.455000,29.92,77.4,0.000000000008
3,Boost,26,59.375,29.455000,29.92,77.4,0.000000000008
3,Boost,25,60.9375,36.947500,23.99,77.4,0.000000000008
3,Boost,26,59.375,36.555000,22.82,77,0.000000000008
3,Boost,27,57.8125,27.402500,30.41,75.5,0.000000000008
3,Boost,30,53.125,23.245000,29.88,76.3,0.000000000008
3,Boost,29,54.6875,28.077500,26.61,77,0.000000000008
3,Boost,30,53.125,27.445000,25.68,77,0.000000000008
3,Boost,33,48.4375,25.597500,22.84,77,0.000000000008
3,Boost,33,48.4375,21.647500,26.79,77,0.000000000008
3,Boost,19,70.3125,39.332500,30.98,77.4,0.000000000008
3,Boost,22,65.625,38.985000,26.64,77,0.000000000008
3,Boost,30,53.125,28.625000,24.5,76.6,0.000000000008
3,Boost,32,50.0,27.990000,22.01,77,0.000000000008
3,Boost,29,54.6875,23.177500,31.51,76.6,0.000000000008
3,Boost,29,54.6875,30.297500,24.39,77,0.000000000008
3,Boost,22,65.625,39.555000,26.07,77,0.000000000008
3,Boost,29,54.6875,32.737500,21.95,77,0.000000000008
3,Boost,27,57.8125,34.072500,23.74,77.4,0.000000000008
3,Boost,26,59.375,34.595000,24.78,77,0.000000000008
3,Boost,31,51.5625,28.062500,23.5,77,0.000000000008
3,Boost,28,56.25,24.250000,32,77.4,0.000000000008
3,Boost,34,46.875,19.205000,27.67,77.4,0.000000000008
3,Boost,28,56.25,28.280000,27.97,77.4,0.000000000008
3,Boost,28,56.25,32.260000,23.99,77,0.000000000008
3,Boost,24,62.5,35.190000,27.31,77.4,0.000000000008
3,Boost,29,54.6875,31.207500,23.48,77,0.000000000008
3,Boost,25,60.9375,38.817500,22.12,77.4,0.000000000008
3,Boost,33,48.4375,19.867500,28.57,75.5,0.000000000008
3,Boost,32,50.0,20.910000,29.09,77,0.000000000008
3,Boost,30,53.125,28.375000,24.75,77,0.000000000008
3,Boost,24,62.5,34.520000,27.98,77,0.000000000008
3,Boost,30,53.125,27.855000,25.27,77.4,0.000000000008
3,Boost,37,42.1875,16.447500,25.74,77,0.000000000008
3,Boost,31,51.5625,20.452500,31.11,77,0.000000000008
3,Boost,23,64.0625,37.632500,26.43,77,0.000000000008
3,Boost,31,51.5625,27.412500,24.15,77.4,0.000000000008
3,Boost,28,56.25,34.030000,22.22,77,0.000000000008
3,Boost,28,56.25,34.030000,22.22,77,0.000000000008
3,Boost,35,45.3125,21.202500,24.11,77.4,0.000000000008
3,Boost,29,54.6875,31.027500,23.66,77.4,0.000000000008
3,Boost,33,48.4375,22.697500,25.74,77,0.000000000008
3,Boost,28,56.25,27.610000,28.64,77.8,0.000000000008
3,Boost,28,56.25,25.780000,30.47,77.4,0.000000000008
3,Boost,32,50.0,26.550000,23.45,77,0.000000000008
3,Boost,25,60.9375,25.647500,35.29,77,0.000000000008
3,Boost,22,65.625,35.945000,29.68,77,0.000000000008
3,Boost,25,60.9375,33.587500,27.35,75.9,0.000000000008
3,Boost,25,60.9375,32.547500,28.39,75.1,0.000000000008
3,Boost,33,48.4375,14.627500,33.81,75.1,0.000000000008
3,Boost,28,56.25,31.680000,24.57,77.4,0.000000000008
3,Boost,28,56.25,31.680000,24.57,77.4,0.000000000008
3,Boost,24,62.5,27.210000,35.29,77,0.000000000008
3,Boost,24,62.5,32.890000,29.61,77.4,0.000000000008
3,Boost,29,54.6875,28.787500,25.9,76.3,0.000000000008
3,Boost,24,62.5,36.240000,26.26,77,0.000000000008
3,Boost,30,53.125,28.125000,25,77.8,0.000000000008
3,Boost,26,59.375,36.245000,23.13,77,0.000000000008
3,Boost,26,59.375,36.245000,23.13,77,0.000000000008
3,Boost,25,60.9375,29.027500,31.91,77.4,0.000000000008
3,Boost,24,62.5,33.860000,28.64,77,0.000000000008
3,Boost,24,62.5,33.860000,28.64,77,0.000000000008
3,Boost,22,65.625,41.005000,24.62,77,0.000000000008
3,Boost,26,59.375,34.025000,25.35,76.6,0.000000000008
3,Boost,26,59.375,36.045000,23.33,77.4,0.000000000008
3,Boost,33,48.4375,19.537500,28.9,77.4,0.000000000008
3,Boost,34,46.875,22.635000,24.24,77,0.000000000008
3,Boost,32,50.0,22.730000,27.27,77,0.000000000008
3,Boost,27,57.8125,34.022500,23.79,77,0.000000000008
3,Boost,32,50.0,27.390000,22.61,77,0.000000000008
3,Boost,22,65.625,36.525000,29.1,77,0.000000000008
3,Boost,26,59.375,34.175000,25.2,77,0.000000000008
3,Boost,26,59.375,34.175000,25.2,77,0.000000000008
3,Boost,28,56.25,27.960000,28.29,74.7,0.000000000008
3,Boost,23,64.0625,36.202500,27.86,77,0.000000000008
3,Boost,29,54.6875,32.327500,22.36,78.2,0.000000000008
3,Boost,36,43.75,18.230000,25.52,74.7,0.000000000008
3,Boost,27,57.8125,34.892500,22.92,77,0.000000000008
3,Boost,29,54.6875,20.637500,34.05,77.4,0.000000000008
3,Boost,26,59.375,36.295000,23.08,77,0.000000000008
3,Boost,21,67.1875,34.667500,32.52,73.6,0.000000000008
3,Boost,30,53.125,28.235000,24.89,77,0.000000000008
3,Boost,30,53.125,28.235000,24.89,77,0.000000000008
3,Boost,28,56.25,32.390000,23.86,77,0.000000000008
3,Boost,23,64.0625,42.142500,21.92,77.4,0.000000000008
3,Boost,27,57.8125,25.902500,31.91,77,0.000000000008
3,Boost,26,59.375,24.335000,35.04,74.3,0.000000000008
3,Boost,28,56.25,25.520000,30.73,74.3,0.000000000008
3,Boost,28,56.25,25.520000,30.73,74.3,0.000000000008
3,Boost,23,64.0625,38.032500,26.03,77,0.000000000008
3,Boost,23,64.0625,38.032500,26.03,77,0.000000000008
3,Boost,25,60.9375,29.247500,31.69,74.7,0.000000000008
3,Boost,32,50.0,22.350000,27.65,77,0.000000000008
3,Boost,35,45.3125,21.352500,23.96,77,0.000000000008
3,Boost,30,53.125,30.445000,22.68,77,0.000000000008
3,Boost,26,59.375,36.695000,22.68,77,0.000000000008
3,Boost,26,59.375,36.695000,22.68,77,0.000000000008
3,Boost,22,65.625,41.065000,24.56,77,0.000000000008
3,Boost,22,65.625,38.555000,27.07,77,0.000000000008
3,Boost,22,65.625,38.555000,27.07,77,0.000000000008
3,Boost,25,60.9375,31.367500,29.57,77,0.000000000008
3,Boost,31,51.5625,22.362500,29.2,77,0.000000000008
3,Boost,23,64.0625,40.062500,24,77,0.000000000008
3,Boost,22,65.625,44.305000,21.32,77,0.000000000008
3,Boost,29,54.6875,30.897500,23.79,77,0.000000000008
3,Boost,29,54.6875,25.817500,28.87,74.3,0.000000000008
3,Boost,27,57.8125,25.312500,32.5,77,0.000000000008
3,Boost,25,60.9375,36.947500,23.99,77,0.000000000008
3,Boost,29,54.6875,21.917500,32.77,73.6,0.000000000008
3,Boost,29,54.6875,21.917500,32.77,73.6,0.000000000008
3,Boost,33,48.4375,24.467500,23.97,77,0.000000000008
3,Boost,28,56.25,32.590000,23.66,77,0.000000000008
3,Boost,30,53.125,29.165000,23.96,77,0.000000000008
3,Boost,30,53.125,20.305000,32.82,73.9,0.000000000008
3,Boost,29,54.6875,30.287500,24.4,77,0.000000000009
3,Boost,28,56.25,34.080000,22.17,77,0.000000000009
3,Boost,31,51.5625,24.142500,27.42,77,0.000000000009
3,Boost,28,56.25,29.770000,26.48,77,0.000000000009
3,Boost,29,54.6875,29.907500,24.78,77,0.000000000009
3,Boost,26,59.375,37.655000,21.72,77,0.000000000009
3,Boost,26,59.375,36.625000,22.75,77.8,0.000000000009
3,Boost,33,48.4375,24.257500,24.18,77,0.000000000009
3,Boost,26,59.375,32.405000,26.97,77,0.000000000009
3,Boost,26,59.375,34.315000,25.06,77,0.000000000009
3,Boost,32,50.0,22.100000,27.9,77,0.000000000009
3,Boost,31,51.5625,26.932500,24.63,77,0.000000000009
3,Boost,29,54.6875,26.467500,28.22,74.3,0.000000000009
3,Boost,21,67.1875,40.377500,26.81,77,0.000000000009
3,Boost,29,54.6875,22.097500,32.59,77,0.000000000009
3,Boost,20,68.75,45.350000,23.4,77,0.000000000009
3,Boost,26,59.375,29.605000,29.77,77.4,0.000000000009
3,Boost,26,59.375,32.305000,27.07,77,0.000000000009
3,Boost,23,64.0625,35.282500,28.78,77,0.000000000009
3,Boost,29,54.6875,31.747500,22.94,77,0.000000000009
3,Boost,29,54.6875,31.747500,22.94,77,0.000000000009
3,Boost,25,60.9375,34.297500,26.64,77,0.000000000009
3,Boost,30,53.125,21.445000,31.68,74.3,0.000000000009
3,Boost,35,45.3125,17.642500,27.67,74.3,0.000000000009
3,Boost,26,59.375,37.155000,22.22,77,0.000000000009
3,Boost,26,59.375,37.155000,22.22,77,0.000000000009
3,Boost,27,57.8125,27.192500,30.62,77,0.000000000009
3,Boost,25,60.9375,37.297500,23.64,77,0.000000000009
3,Boost,21,67.1875,41.427500,25.76,77,0.000000000009
3,Boost,25,60.9375,38.167500,22.77,77,0.000000000009
3,Boost,21,67.1875,40.117500,27.07,77,0.000000000009
3,Boost,31,51.5625,26.812500,24.75,77,0.000000000009
3,Boost,26,59.375,38.895000,20.48,77,0.000000000009
3,Boost,28,56.25,31.890000,24.36,77,0.000000000009
3,Boost,27,57.8125,34.022500,23.79,77,0.000000000009
3,Boost,29,54.6875,30.617500,24.07,77.8,0.000000000009
3,Boost,29,54.6875,26.667500,28.02,76.6,0.000000000009
3,Boost,23,64.0625,37.422500,26.64,77,0.000000000009
3,Boost,32,50.0,25.780000,24.22,77,0.000000000009
3,Boost,21,67.1875,42.357500,24.83,77,0.000000000009
3,Boost,27,57.8125,33.072500,24.74,77,0.000000000009
3,Boost,30,53.125,26.185000,26.94,77,0.000000000009
3,Boost,34,46.875,22.155000,24.72,77,0.000000000009
3,Boost,37,42.1875,16.507500,25.68,76.3,0.000000000009
3,Boost,32,50.0,20.160000,29.84,76.6,0.000000000009
3,Boost,28,56.25,30.430000,25.82,77.8,0.000000000009
3,Boost,31,51.5625,26.162500,25.4,77,0.000000000009
3,Boost,30,53.125,24.965000,28.16,77,0.000000000009
3,Boost,29,54.6875,29.397500,25.29,77,0.000000000009
3,Boost,36,43.75,6.710000,37.04,77,0.000000000009
3,Boost,29,54.6875,30.447500,24.24,77,0.000000000009
3,Boost,34,46.875,24.345000,22.53,77,0.000000000009
3,Boost,34,46.875,24.345000,22.53,77,0.000000000009
3,Boost,24,62.5,33.310000,29.19,77,0.000000000009
3,Boost,22,65.625,42.915000,22.71,77,0.000000000009
3,Boost,25,60.9375,37.547500,23.39,77,0.000000000009
3,Boost,30,53.125,24.645000,28.48,76.3,0.000000000009
3,Boost,26,59.375,29.875000,29.5,77,0.000000000009
3,Boost,29,54.6875,26.527500,28.16,77,0.000000000009
3,Boost,29,54.6875,31.047500,23.64,77,0.000000000009
3,Boost,19,70.3125,42.102500,28.21,77,0.000000000009
3,Boost,24,62.5,38.880000,23.62,77,0.000000000009
3,Boost,22,65.625,42.685000,22.94,77,0.000000000009
3,Boost,25,60.9375,38.217500,22.72,77,0.000000000009
3,Boost,30,53.125,25.155000,27.97,76.3,0.000000000009
3,Boost,25,60.9375,39.277500,21.66,77,0.000000000009
3,Boost,34,46.875,15.385000,31.49,77,0.000000000009
3,Boost,27,57.8125,27.272500,30.54,77,0.000000000009
3,Boost,25,60.9375,31.417500,29.52,76.6,0.000000000009
3,Boost,27,57.8125,34.932500,22.88,77.8,0.000000000009
3,Boost,30,53.125,30.775000,22.35,77,0.000000000009
3,Boost,27,57.8125,30.272500,27.54,76.3,0.000000000009
3,Boost,21,67.1875,45.717500,21.47,77,0.000000000009
3,Boost,32,50.0,21.300000,28.7,77,0.000000000009
3,Boost,30,53.125,28.235000,24.89,77,0.000000000009
3,Boost,23,64.0625,40.532500,23.53,77,0.000000000009
3,Boost,31,51.5625,26.172500,25.39,76.3,0.000000000009
3,Boost,25,60.9375,39.767500,21.17,77,0.000000000009
3,Boost,39,39.0625,11.472500,27.59,75.5,0.000000000009
3,Boost,30,53.125,28.195000,24.93,76.6,0.000000000009
3,Boost,23,64.0625,40.372500,23.69,77,0.000000000009
3,Boost,27,57.8125,34.432500,23.38,77,0.000000000009
3,Boost,27,57.8125,31.232500,26.58,77.8,0.000000000009
3,Boost,25,60.9375,28.857500,32.08,77,0.000000000009
3,Boost,27,57.8125,31.652500,26.16,77,0.000000000009
3,Boost,33,48.4375,26.217500,22.22,77,0.000000000009
3,Boost,35,45.3125,20.542500,24.77,77,0.000000000009
3,Boost,32,50.0,19.830000,30.17,77,0.000000000009
3,Boost,22,65.625,34.045000,31.58,77,0.000000000009
3,Boost,27,57.8125,26.562500,31.25,76.6,0.000000000009
3,Boost,22,65.625,41.985000,23.64,77,0.00000000001
3,Boost,35,45.3125,19.162500,26.15,77,0.00000000001
3,Boost,19,70.3125,46.912500,23.4,76.6,0.00000000001
3,Boost,34,46.875,23.575000,23.3,77,0.00000000001
3,Boost,22,65.625,40.545000,25.08,77,0.00000000001
3,Boost,26,59.375,35.985000,23.39,77,0.00000000001
3,Boost,26,59.375,29.015000,30.36,76.3,0.00000000001
3,Boost,30,53.125,30.285000,22.84,76.6,0.00000000001
3,Boost,25,60.9375,38.667500,22.27,77,0.00000000001
3,Boost,25,60.9375,38.667500,22.27,77,0.00000000001
3,Boost,25,60.9375,38.667500,22.27,77,0.00000000001
3,Boost,25,60.9375,38.667500,22.27,77,0.00000000001
3,Boost,23,64.0625,31.142500,32.92,74.3,0.00000000001
3,Boost,28,56.25,31.750000,24.5,76.6,0.00000000001
3,Boost,26,59.375,36.585000,22.79,77,0.00000000001
3,Boost,34,46.875,18.305000,28.57,77,0.00000000001
3,Boost,32,50.0,19.800000,30.2,77,0.00000000001
3,Boost,29,54.6875,32.567500,22.12,76.6,0.00000000001
3,Boost,24,62.5,28.990000,33.51,75.5,0.00000000001
3,Boost,34,46.875,20.355000,26.52,75.9,0.00000000001
3,Boost,32,50.0,25.050000,24.95,77,0.00000000001
3,Boost,32,50.0,25.050000,24.95,77,0.00000000001
3,Boost,25,60.9375,35.457500,25.48,77,0.00000000001
3,Boost,34,46.875,24.545000,22.33,77,0.00000000001
3,Boost,34,46.875,24.545000,22.33,77,0.00000000001
3,Boost,34,46.875,24.545000,22.33,77,0.00000000001
3,Boost,28,56.25,31.310000,24.94,76.6,0.00000000001
3,Boost,28,56.25,30.850000,25.4,77,0.00000000001
3,Boost,30,53.125,30.495000,22.63,77,0.00000000001
3,Boost,22,65.625,41.645000,23.98,77,0.00000000001
3,Boost,28,56.25,22.160000,34.09,75.1,0.00000000001
3,Boost,26,59.375,24.335000,35.04,77,0.00000000001
3,Boost,34,46.875,22.765000,24.11,77,0.00000000001
3,Boost,32,50.0,23.130000,26.87,77,0.00000000001
3,Boost,25,60.9375,37.557500,23.38,77,0.00000000001
3,Boost,25,60.9375,37.557500,23.38,77,0.00000000001
